"Total_Orders","Total_Quantity","Total_Revenue","Avg_Discount","Avg_Profit","Avg_Shipping","Recency"
2,4,622,0.15,69.1,6.9,16
2,6,496,0.15,30.15,3,77
2,9,1286,0.2,70.85,7.1,84
2,8,1183,0.35,50.9,5.05,83
1,4,136,0.4,8.5,0.9,340
1,2,318,0.4,66.3,6.6,90
1,2,456,0.2,138.9,13.9,16
1,2,448,0.5,121.6,12.2,49
1,5,545,0.2,18.1,1.8,21
1,3,234,0.1,26,2.6,99
1,3,186,0.4,20.7,2.1,160
1,1,133,0.5,46.4,4.6,306
1,5,310,0.5,12.4,1.2,355
1,1,224,0.5,132.8,13.3,128
3,10,1320,0.266666666666667,39.8666666666667,3.96666666666667,126
1,5,1240,0.3,130.8,13.1,235
1,3,357,0.2,31.9,3.2,183
1,4,248,0.4,15.5,1.6,5
3,4,725,0.233333333333333,102.8,10.2666666666667,33
1,5,795,0.4,47.2,4.7,184
3,4,406,0.2,61,6.13333333333333,23
1,2,426,0.2,124.5,12.4,59
2,7,1576,0.3,125.45,12.55,50
1,1,196,0.4,108.2,10.8,175
1,4,248,0.1,15.5,1.6,158
1,4,784,0.5,76.8,7.7,41
1,1,133,0.3,46.4,4.6,237
1,1,218,0.5,127.1,12.7,20
1,3,588,0.1,110.1,11,113
1,1,228,0.1,141.2,14.1,363
1,5,1080,0.2,125.2,12.5,52
2,6,579,0.4,7,0.7,260
1,1,228,0.2,143.4,14.3,255
3,11,2608,0.266666666666667,133.066666666667,13.3,86
1,1,78,0.1,15.6,1.6,248
1,4,496,0.3,19.2,1.9,246
1,3,648,0.2,129.5,13,9
1,5,795,0.5,39.3,3.9,157
1,5,1140,0.1,136.6,13.7,175
2,5,413,0.25,33.25,3.35,112
1,1,85,0.3,2.5,0.2,17
1,1,196,0.2,112.1,11.2,242
2,2,247,0.25,81.35,8.15,73
2,6,654,0.15,25.2,2.55,29
1,2,68,0.5,17,1.7,204
1,1,211,0.3,118.3,11.8,191
1,3,357,0.1,35.4,3.5,352
1,3,102,0.4,11.3,1.1,45
1,2,422,0.3,105.7,10.6,171
1,3,654,0.4,111.8,11.2,93
2,4,992,0.25,146.95,14.7,49
1,5,170,0.3,6.8,0.7,48
3,9,1585,0.266666666666667,64.0666666666667,6.4,51
1,3,399,0.5,33.1,3.3,230
1,1,124,0.2,42.8,4.3,0
2,4,580,0.3,82.65,8.25,18
1,1,133,0.3,39.7,4,342
1,5,1240,0.2,143.2,14.3,246
1,4,532,0.3,26.4,2.6,294
1,3,357,0.4,24.7,2.5,44
1,3,366,0.4,27.4,2.7,12
1,4,280,0.3,17.5,1.8,231
1,1,228,0.2,138.9,13.9,303
1,3,327,0.3,19.2,1.9,155
1,4,340,0.4,21.3,2.1,4
1,1,34,0.2,34,3.4,144
1,1,196,0.1,114,11.4,50
1,5,795,0.1,71.1,7.1,115
2,2,203,0.3,41.35,4.15,102
2,5,1123,0.3,111.45,11.1,53
1,3,684,0.2,141.2,14.1,320
1,1,119,0.2,36.6,3.7,70
1,1,67,0.2,67,6.7,145
2,6,687,0.3,16.3,1.6,95
1,3,366,0.4,27.4,2.7,31
1,2,248,0.2,39,3.9,51
1,2,426,0.1,128.7,12.9,13
2,3,642,0.35,122.75,12.3,129
1,3,684,0.1,141.2,14.1,233
1,5,595,0.2,27.1,2.7,174
1,1,224,0.4,135,13.5,234
1,1,78,0.2,78,7.8,160
1,3,210,0.2,23.3,2.3,65
3,6,1272,0.366666666666667,116.1,11.6333333333333,142
3,5,498,0.266666666666667,35.4666666666667,3.53333333333333,2
1,3,588,0.1,110.1,11,119
1,3,255,0.4,28.3,2.8,227
3,5,1074,0.366666666666667,113.7,11.4,38
3,11,2205,0.333333333333333,68.4,6.86666666666667,34
1,3,744,0.1,160.6,16.1,41
2,7,1269,0.3,74.45,7.45,19
1,5,1140,0.5,91,9.1,46
1,3,744,0.5,130.8,13.1,219
1,2,456,0.4,111.5,11.2,128
1,4,844,0.3,88.8,8.9,75
2,4,747,0.35,81.2,8.15,47
2,5,629,0.25,33.45,3.35,203
1,5,610,0.1,35.9,3.6,234
1,4,532,0.4,31.7,3.2,241
3,10,1042,0.233333333333333,55.9333333333333,5.6,56
2,3,580,0.25,88.75,8.85,285
1,3,477,0.4,59.9,6,275
2,7,634,0.25,23.9,2.4,247
1,3,684,0.3,127.5,12.7,72
1,1,34,0.3,17,1.7,351
1,1,211,0.5,120.5,12,84
1,1,124,0.3,37.8,3.8,79
1,4,312,0.2,19.5,2,96
1,1,34,0.3,34,3.4,137
1,1,124,0.4,39,3.9,314
1,1,211,0.2,128.9,12.9,59
2,4,806,0.4,100.1,10,214
1,4,136,0.3,8.5,0.9,9
1,1,85,0.1,4.2,0.4,91
3,9,1550,0.366666666666667,79.1,7.9,31
1,3,654,0.1,131.5,13.1,242
1,5,545,0.5,1.8,0.2,356
1,2,422,0.5,88.8,8.9,57
1,5,665,0.4,26.4,2.6,0
1,3,201,0.2,22.3,2.2,57
1,1,211,0.2,126.8,12.7,51
1,4,896,0.4,108.2,10.8,281
1,4,912,0.4,111.5,11.2,28
1,3,648,0.2,123,12.3,241
1,2,432,0.4,101.4,10.1,319
1,2,218,0.1,26.8,2.7,167
1,4,872,0.3,111.8,11.2,147
3,3,414,0.266666666666667,69.3,6.96666666666667,47
1,2,422,0.3,105.7,10.6,233
2,8,789,0.15,32.3,3.25,81
2,2,439,0.4,130.65,13.1,115
1,2,134,0.2,16.8,1.7,134
1,1,211,0.4,114.1,11.4,56
2,6,1204,0.15,122.85,12.3,157
1,1,228,0.2,145.7,14.6,53
1,3,639,0.5,101.1,10.1,307
1,3,102,0.3,11.3,1.1,345
1,2,156,0.4,39,3.9,52
2,5,170,0.45,14.15,1.4,41
1,4,136,0.2,8.5,0.9,72
1,2,392,0.4,100.3,10,193
1,5,1090,0.5,83.5,8.4,250
2,9,1934,0.35,98.8,9.9,65
2,7,1073,0.35,58.35,5.8,153
3,8,1464,0.366666666666667,56.6333333333333,5.66666666666667,3
3,4,599,0.3,71.3666666666667,7.1,62
1,1,211,0.2,122.6,12.3,249
1,1,67,0.3,67,6.7,233
1,1,159,0.4,72.6,7.3,44
2,2,291,0.4,84.25,8.45,247
1,3,477,0.1,74.2,7.4,235
1,3,684,0.3,127.5,12.7,322
2,6,558,0.45,85.25,8.5,39
2,5,1076,0.2,119.8,11.95,0
1,2,68,0.2,8.5,0.9,40
1,1,228,0.4,138.9,13.9,153
2,5,1124,0.3,127.95,12.8,21
1,1,211,0.3,109.9,11,112
2,8,1784,0.1,134.1,13.4,148
1,5,310,0.3,12.4,1.2,120
1,4,496,0.3,19.2,1.9,220
1,4,992,0.2,148.2,14.8,49
1,3,102,0.2,11.3,1.1,88
2,5,595,0.4,24.15,2.4,214
1,1,122,0.5,35.9,3.6,185
1,2,448,0.5,121.6,12.2,134
2,8,1400,0.25,74.3,7.45,77
1,1,218,0.5,127.1,12.7,48
1,3,639,0.4,107.4,10.7,94
1,3,102,0.3,11.3,1.1,352
1,5,1140,0.4,102.4,10.2,22
1,2,68,0.1,8.5,0.9,312
2,5,554,0.3,36.6,3.65,104
1,3,672,0.5,110.4,11,201
1,2,448,0.1,139.5,14,89
2,4,682,0.25,66.8,6.7,3
1,4,488,0.2,32.2,3.2,142
2,4,739,0.5,61.9,6.15,108
1,1,216,0.2,131.7,13.2,164
1,2,244,0.5,29.8,3,154
1,2,392,0.5,96.4,9.6,56
3,7,927,0.266666666666667,89.3,8.93333333333333,4
2,4,897,0.3,122.35,12.25,90
1,4,248,0.3,15.5,1.6,194
1,3,366,0.1,38.3,3.8,222
1,2,170,0.5,42.5,4.3,132
1,5,1080,0.3,82,8.2,67
1,4,992,0.4,128.3,12.8,150
1,2,436,0.5,116.2,11.6,14
1,3,327,0.5,12.7,1.3,171
1,5,1090,0.4,94.4,9.4,138
2,3,674,0.3,134.1,13.4,346
1,5,390,0.2,15.6,1.6,74
1,1,218,0.5,127.1,12.7,4
1,1,124,0.4,19.2,1.9,158
3,13,2324,0.266666666666667,84.0666666666667,8.4,65
1,5,610,0.5,11.5,1.2,215
3,12,2602,0.3,107.8,10.7666666666667,24
1,4,912,0.5,102.4,10.2,51
1,1,216,0.4,127.4,12.7,47
2,4,518,0.25,32.1,3.2,15
1,1,216,0.2,127.4,12.7,250
3,9,1812,0.3,94.2333333333333,9.43333333333333,10
1,4,844,0.3,105.7,10.6,171
1,3,201,0.3,22.3,2.2,104
1,1,34,0.1,34,3.4,39
2,2,422,0.3,124.7,12.5,86
2,8,1804,0.3,118.95,11.85,186
1,3,744,0.1,160.6,16.1,191
2,4,772,0.3,80.1,8,187
1,3,684,0.3,127.5,12.7,64
1,1,119,0.3,31.9,3.2,79
2,8,1776,0.25,120.35,12,87
1,2,156,0.1,19.5,2,100
1,5,170,0.2,6.8,0.7,129
3,9,1686,0.4,86.1666666666667,8.6,26
1,3,654,0.3,118.4,11.8,206
2,7,310,0.4,12.15,1.25,27
2,2,179,0.4,46.8,4.7,97
1,1,119,0.1,33.1,3.3,329
1,5,1055,0.2,120.5,12,25
1,1,228,0.4,138.9,13.9,250
1,4,436,0.2,20.3,2,19
1,2,266,0.4,42.4,4.2,28
1,2,124,0.1,31,3.1,299
2,2,350,0.45,87.4,8.75,1
1,5,980,0.3,86.6,8.7,203
1,3,633,0.4,105.7,10.6,199
1,3,357,0.3,21.2,2.1,204
1,2,266,0.4,31.7,3.2,51
1,5,610,0.3,23.7,2.4,140
1,1,211,0.2,126.8,12.7,54
2,9,746,0.4,9.8,0.95,16
2,5,851,0.35,55.15,5.55,28
2,5,740,0.25,67.05,6.7,44
1,1,62,0.5,62,6.2,284
1,5,1055,0.3,99.4,9.9,61
1,2,456,0.3,134.3,13.4,196
1,2,140,0.3,35,3.5,167
1,3,639,0.5,101.1,10.1,320
1,1,216,0.2,131.7,13.2,112
1,2,140,0.5,17.5,1.8,253
1,4,248,0.4,15.5,1.6,29
3,7,1319,0.166666666666667,77.2,7.7,28
1,3,234,0.4,26,2.6,12
2,4,279,0.3,50.15,5,111
1,5,1055,0.2,109.9,11,225
1,5,1055,0.2,120.5,12,67
1,2,436,0.4,120.6,12.1,71
1,1,248,0.4,158.1,15.8,167
1,1,34,0.4,17,1.7,196
1,3,366,0.4,27.4,2.7,15
1,4,340,0.1,1.6,0.2,180
1,1,67,0.2,67,6.7,47
1,4,532,0.4,31.7,3.2,243
2,2,228,0.35,29.95,3,95
2,7,626,0.25,70.55,7.05,53
1,1,119,0.3,33.1,3.3,345
1,5,390,0.2,15.6,1.6,320
1,1,122,0.3,27.4,2.7,269
1,1,34,0.5,6.8,0.7,10
1,3,399,0.3,41,4.1,18
1,4,992,0.2,148.2,14.8,2
1,5,1065,0.5,79.8,8,12
2,9,1119,0.2,60.8,6.05,64
2,5,226,0.2,21.15,2.1,166
2,3,620,0.3,122.7,12.25,17
3,7,1402,0.233333333333333,106.833333333333,10.6666666666667,52
1,3,201,0.2,22.3,2.2,116
1,3,186,0.3,20.7,2.1,79
1,2,134,0.2,33.5,3.4,335
2,7,1313,0.25,65.95,6.6,6
1,1,34,0.2,17,1.7,257
3,10,940,0.366666666666667,24.1,2.4,175
1,3,210,0.1,23.3,2.3,117
1,4,896,0.3,117.1,11.7,49
1,1,78,0.3,78,7.8,360
1,1,216,0.2,127.4,12.7,22
1,5,1090,0.3,105.3,10.5,14
2,5,871,0.35,64.45,6.4,272
1,3,372,0.2,40.3,4,358
2,7,738,0.3,32.45,3.25,46
1,5,335,0.3,13.4,1.3,321
2,5,896,0.25,75.8,7.6,25
2,6,826,0.2,80.75,8.1,120
1,3,639,0.3,113.8,11.4,58
1,2,392,0.3,104.2,10.4,230
1,3,186,0.4,20.7,2.1,292
1,3,234,0.2,26,2.6,242
1,1,211,0.4,114.1,11.4,182
1,1,133,0.2,47.7,4.8,291
1,2,68,0.1,8.5,0.9,33
1,4,784,0.4,84.6,8.5,145
1,1,78,0.3,39,3.9,335
1,1,67,0.3,67,6.7,84
1,3,672,0.2,130.6,13.1,104
1,4,844,0.3,105.7,10.6,160
3,7,1164,0.166666666666667,98.9666666666667,9.9,165
2,7,1505,0.5,96.9,9.65,49
2,4,793,0.25,74.25,7.45,197
1,3,633,0.2,118.3,11.8,166
1,2,248,0.3,36.6,3.7,53
2,2,361,0.3,71.35,7.15,205
1,3,648,0.1,129.5,13,222
1,2,140,0.4,17.5,1.8,288
1,5,610,0.5,11.5,1.2,342
1,1,228,0.4,138.9,13.9,220
1,1,122,0.3,38.3,3.8,159
2,5,818,0.3,75.55,7.55,156
2,4,500,0.3,67.85,6.8,23
2,3,660,0.15,135.4,13.5,124
1,5,350,0.2,14,1.4,160
1,1,119,0.2,36.6,3.7,305
1,2,170,0.1,3.3,0.3,253
1,4,852,0.4,98.9,9.9,46
1,1,119,0.3,33.1,3.3,10
2,4,484,0.35,32.15,3.25,224
1,5,1120,0.4,99.2,9.9,362
1,3,201,0.3,22.3,2.2,69
2,9,1247,0.2,76.15,7.6,140
1,5,335,0.2,13.4,1.3,98
1,2,448,0.4,126.1,12.6,124
1,3,633,0.4,105.7,10.6,111
2,2,292,0.4,60.05,6,75
1,1,124,0.4,19.2,1.9,106
1,2,436,0.4,120.6,12.1,75
1,3,210,0.2,23.3,2.3,183
1,3,372,0.2,36.6,3.7,118
1,1,133,0.3,39.7,4,223
1,3,672,0.3,123.8,12.4,71
1,1,67,0.3,33.5,3.4,114
2,6,729,0.3,27.1,2.75,66
3,4,625,0.433333333333333,72.8666666666667,7.26666666666667,61
1,4,912,0.2,138.9,13.9,59
1,1,159,0.3,74.2,7.4,214
1,1,133,0.4,47.7,4.8,147
1,2,436,0.3,124.9,12.5,11
1,5,1090,0.1,127.1,12.7,54
1,2,456,0.2,138.9,13.9,99
1,3,102,0.3,11.3,1.1,240
2,2,96,0.35,48,4.8,147
2,5,906,0.3,79.6,7.95,81
1,2,156,0.1,39,3.9,319
1,4,864,0.2,118.7,11.9,172
1,1,119,0.4,29.5,2.9,89
1,3,372,0.3,32.8,3.3,93
2,6,736,0.3,75.9,7.6,198
3,6,1025,0.266666666666667,65.4666666666667,6.53333333333333,69
1,1,85,0.3,2.5,0.2,256
1,3,648,0.2,123,12.3,30
1,3,327,0.5,12.7,1.3,164
1,1,34,0.2,6.8,0.7,59
1,2,496,0.3,153.1,15.3,20
1,1,124,0.3,40.3,4,278
2,5,1076,0.25,120.75,12.05,28
1,2,456,0.3,120.6,12.1,273
1,3,399,0.4,37,3.7,85
1,2,218,0.2,24.6,2.5,56
1,1,211,0.4,114.1,11.4,35
1,1,109,0.2,22.5,2.2,170
1,2,124,0.5,31,3.1,328
1,1,70,0.3,70,7,102
3,10,1287,0.233333333333333,52.8666666666667,5.3,82
1,3,648,0.2,123,12.3,71
2,7,1058,0.45,57.55,5.75,130
1,4,844,0.3,105.7,10.6,62
2,8,722,0.3,23.4,2.35,101
2,8,1542,0.3,77,7.7,116
1,1,67,0.2,33.5,3.4,155
1,2,456,0.3,120.6,12.1,228
1,1,67,0.2,33.5,3.4,114
1,3,684,0.1,141.2,14.1,56
1,4,280,0.4,17.5,1.8,146
1,3,684,0.2,134.3,13.4,137
2,4,706,0.35,70.45,7.05,125
1,1,78,0.4,39,3.9,305
2,6,420,0.25,23.35,2.35,28
2,4,322,0.45,30.9,3.1,241
1,1,248,0.3,160.6,16.1,14
2,6,1133,0.3,83.4,8.35,0
1,2,156,0.3,19.5,2,95
1,5,610,0.1,35.9,3.6,71
2,9,2132,0.2,137.4,13.75,313
1,1,133,0.4,47.7,4.8,176
1,5,1055,0.3,99.4,9.9,302
1,5,1090,0.3,105.3,10.5,109
1,1,211,0.3,99.4,9.9,82
2,10,2480,0.3,130.8,13.1,102
1,3,255,0.4,28.3,2.8,21
1,3,399,0.3,41,4.1,191
1,3,102,0.4,11.3,1.1,162
2,3,388,0.5,95.3,9.55,171
1,1,228,0.2,143.4,14.3,21
1,1,224,0.5,132.8,13.3,85
2,7,722,0.35,21.8,2.2,165
1,3,639,0.2,120.2,12,57
1,2,432,0.1,127.4,12.7,337
1,2,266,0.3,45,4.5,294
1,5,170,0.4,6.8,0.7,219
1,1,122,0.2,39.6,4,297
1,4,280,0.3,17.5,1.8,106
1,5,620,0.2,31.6,3.2,151
1,5,1065,0.4,90.4,9,250
1,1,216,0.2,127.4,12.7,307
1,5,795,0.4,47.2,4.7,237
2,7,1066,0.45,70.65,7.1,67
2,2,427,0.3,121.75,12.15,21
1,3,633,0.3,112,11.2,183
1,4,864,0.2,118.7,11.9,245
1,3,399,0.2,45,4.5,170
1,2,436,0.1,133.6,13.4,154
1,3,366,0.1,38.3,3.8,242
1,4,312,0.3,19.5,2,82
1,3,648,0.3,116.6,11.7,108
2,6,435,0.3,7.8,0.8,27
1,1,119,0.2,36.6,3.7,5
1,4,864,0.3,92.8,9.3,182
1,4,436,0.1,24.6,2.5,340
1,2,448,0.4,126.1,12.6,170
2,8,1023,0.35,57.5,5.75,149
1,5,545,0.1,23.6,2.4,22
1,4,340,0.1,1.6,0.2,139
1,3,255,0.2,28.3,2.8,101
1,1,159,0.4,72.6,7.3,136
1,1,224,0.4,135,13.5,77
1,5,1055,0.3,78.3,7.8,346
1,4,532,0.3,37,3.7,229
1,2,248,0.5,19.2,1.9,72
1,1,224,0.1,141.8,14.2,49
1,4,992,0.5,118.4,11.8,133
1,2,134,0.2,33.5,3.4,147
2,4,438,0.2,81.1,8.1,82
2,3,664,0.15,138.5,13.85,0
1,1,62,0.3,62,6.2,182
1,3,210,0.2,23.3,2.3,10
1,4,912,0.1,138.9,13.9,252
1,3,210,0.3,23.3,2.3,250
2,6,1043,0.15,117.05,11.7,140
1,5,980,0.2,96.4,9.6,101
1,1,124,0.3,40.3,4,223
1,3,255,0.5,28.3,2.8,334
1,1,124,0.2,41.5,4.2,13
2,10,340,0.3,6.8,0.7,59
1,2,266,0.5,39.7,4,52
1,1,218,0.2,133.6,13.4,103
2,4,829,0.25,117.4,11.75,49
2,3,466,0.1,96.15,9.65,12
1,5,1055,0.3,78.3,7.8,16
1,3,372,0.2,36.6,3.7,258
2,3,300,0.3,27,2.7,229
1,5,1120,0.3,110.4,11,2
1,3,654,0.4,111.8,11.2,282
2,5,454,0.35,26.55,2.65,72
1,4,844,0.2,114.1,11.4,169
1,3,357,0.1,35.4,3.5,238
1,5,1090,0.1,127.1,12.7,87
1,4,852,0.5,90.4,9,211
3,11,1063,0.2,56.8,5.7,144
1,4,248,0.5,15.5,1.6,93
1,1,216,0.2,131.7,13.2,53
1,1,109,0.1,27.9,2.8,248
1,3,186,0.2,20.7,2.1,2
2,4,673,0.35,85,8.5,173
1,3,672,0.5,110.4,11,236
1,5,1140,0.3,91,9.1,214
1,1,78,0.5,15.6,1.6,84
1,1,78,0.3,39,3.9,299
1,1,213,0.3,126.6,12.7,131
1,1,228,0.2,138.9,13.9,84
1,5,350,0.4,14,1.4,248
1,2,436,0.4,120.6,12.1,227
1,4,844,0.3,105.7,10.6,115
1,1,228,0.4,138.9,13.9,168
1,2,140,0.5,35,3.5,46
1,2,448,0.3,130.6,13.1,136
1,4,476,0.3,24.7,2.5,67
1,1,109,0.5,23.6,2.4,222
2,4,261,0.15,44.35,4.4,125
1,3,201,0.2,22.3,2.2,237
1,1,216,0.3,114.4,11.4,226
1,5,425,0.2,17,1.7,235
1,5,545,0.2,18.1,1.8,313
1,4,248,0.3,15.5,1.6,248
2,6,444,0.15,24.65,2.45,159
2,6,1272,0.3,112.95,11.25,22
3,8,1527,0.366666666666667,85.1,8.5,237
2,2,335,0.35,79.5,7.95,5
1,2,134,0.5,16.8,1.7,250
3,9,1464,0.2,66.1333333333333,6.6,20
1,4,268,0.2,16.8,1.7,7
2,3,434,0.3,58.7,5.9,80
1,4,496,0.2,34.1,3.4,148
1,1,62,0.1,62,6.2,354
1,3,366,0.4,27.4,2.7,272
1,2,170,0.3,42.5,4.3,62
1,2,432,0.1,131.7,13.2,319
1,2,134,0.4,16.8,1.7,153
2,2,340,0.3,84.45,8.45,82
2,5,602,0.2,56.2,5.6,289
1,4,852,0.1,124.5,12.4,257
1,1,248,0.5,155.6,15.6,199
2,6,551,0.25,68.2,6.8,144
1,2,248,0.2,34.1,3.4,150
1,3,255,0.4,28.3,2.8,183
1,3,210,0.2,23.3,2.3,308
1,3,255,0.4,28.3,2.8,32
1,2,456,0.1,143.4,14.3,53
2,7,966,0.25,68.95,6.9,15
1,1,196,0.3,110.1,11,18
1,3,372,0.4,29.1,2.9,80
3,7,1360,0.4,89.0666666666667,8.93333333333333,88
2,3,529,0.3,96.55,9.65,68
2,9,1716,0.2,86.35,8.6,58
2,5,920,0.3,78.25,7.8,25
1,3,366,0.1,38.3,3.8,172
1,3,372,0.3,32.8,3.3,244
2,3,337,0.2,30.6,3.1,108
1,5,795,0.1,71.1,7.1,283
1,4,844,0.3,105.7,10.6,250
3,7,1423,0.3,110.633333333333,11.0666666666667,93
1,2,248,0.5,19.2,1.9,42
1,2,134,0.2,33.5,3.4,125
1,3,684,0.1,141.2,14.1,222
2,3,648,0.35,116.55,11.65,144
1,1,228,0.3,141.2,14.1,117
1,1,34,0.5,6.8,0.7,166
1,1,228,0.1,145.7,14.6,59
2,7,663,0.3,25.6,2.55,90
1,3,654,0.4,111.8,11.2,334
1,4,864,0.3,110.1,11,34
3,5,670,0.266666666666667,50.7,5.06666666666667,131
1,1,62,0.3,62,6.2,103
1,3,327,0.2,22.5,2.2,5
1,1,34,0.4,6.8,0.7,227
2,5,1020,0.25,73,7.3,12
1,1,119,0.4,29.5,2.9,139
2,4,288,0.2,31.15,3.1,85
1,1,67,0.3,67,6.7,189
1,2,456,0.1,143.4,14.3,187
2,9,1984,0.25,113.95,11.4,74
1,1,228,0.3,141.2,14.1,42
2,6,840,0.4,61.7,6.15,10
1,4,896,0.4,108.2,10.8,191
1,3,102,0.2,11.3,1.1,23
1,1,216,0.4,92.8,9.3,242
3,8,1401,0.366666666666667,83.1,8.3,160
1,4,340,0.3,21.3,2.1,222
2,6,1244,0.3,69.1,6.9,161
2,9,1464,0.35,54,5.4,84
2,10,1590,0.3,53.3,5.35,23
1,3,639,0.5,101.1,10.1,341
2,6,888,0.25,68.65,6.85,70
1,2,392,0.1,112.1,11.2,196
1,4,784,0.5,76.8,7.7,98
1,3,477,0.1,74.2,7.4,199
2,6,546,0.25,56.4,5.6,43
1,4,992,0.4,128.3,12.8,27
1,1,119,0.2,37.8,3.8,3
2,6,450,0.35,30,3.05,20
1,1,67,0.2,33.5,3.4,194
1,1,211,0.4,88.8,8.9,245
1,2,248,0.1,39,3.9,101
1,2,140,0.3,35,3.5,237
1,1,67,0.2,67,6.7,133
1,3,399,0.2,45,4.5,93
1,5,665,0.3,33.1,3.3,64
1,1,109,0.5,23.6,2.4,173
1,1,218,0.2,133.6,13.4,216
1,5,610,0.5,11.5,1.2,30
1,1,133,0.2,50.3,5,179
1,5,390,0.4,15.6,1.6,57
2,8,1489,0.15,86.05,8.6,8
1,1,70,0.2,70,7,66
2,4,750,0.3,84.8,8.5,44
1,1,124,0.2,39,3.9,81
1,5,1140,0.2,125.2,12.5,72
1,1,224,0.1,141.8,14.2,215
1,5,425,0.4,17,1.7,68
1,1,228,0.4,138.9,13.9,233
1,1,224,0.5,132.8,13.3,278
1,5,350,0.3,14,1.4,242
2,4,617,0.2,88.4,8.85,10
1,2,436,0.1,133.6,13.4,102
1,1,78,0.1,15.6,1.6,80
1,4,912,0.4,111.5,11.2,47
3,5,452,0.333333333333333,32.7333333333333,3.26666666666667,175
1,5,425,0.5,17,1.7,267
2,7,1456,0.45,97.5,9.75,102
1,1,119,0.5,33.1,3.3,3
1,3,372,0.3,32.8,3.3,314
2,7,1013,0.3,41.7,4.15,17
1,4,872,0.5,94.4,9.4,290
3,11,2281,0.3,104.066666666667,10.3666666666667,38
1,1,67,0.3,67,6.7,19
2,8,992,0.3,27.9,2.8,20
1,1,211,0.2,122.6,12.3,250
1,2,432,0.4,118.7,11.9,153
1,3,684,0.4,120.6,12.1,250
1,4,248,0.1,15.5,1.6,242
1,1,124,0.2,31.6,3.2,311
1,2,156,0.1,19.5,2,181
1,1,228,0.4,129.8,13,197
1,2,248,0.5,19.2,1.9,128
1,5,1140,0.2,125.2,12.5,44
1,3,366,0.5,23.7,2.4,59
1,5,390,0.2,15.6,1.6,163
1,5,620,0.2,31.6,3.2,38
1,1,119,0.2,36.6,3.7,39
2,6,489,0.45,27.15,2.7,151
1,3,648,0.2,123,12.3,58
1,2,318,0.5,63.1,6.3,183
1,2,156,0.3,19.5,2,67
2,9,1736,0.25,84.9,8.5,180
1,1,119,0.4,29.5,2.9,156
2,4,817,0.35,84.95,8.45,265
2,2,181,0.35,46.95,4.7,115
1,4,872,0.3,111.8,11.2,59
1,1,119,0.4,34.2,3.4,255
1,3,372,0.4,29.1,2.9,229
4,13,2375,0.325,75.775,7.575,72
2,2,193,0.35,44.8,4.5,1
1,1,216,0.4,127.4,12.7,246
2,6,1220,0.45,100.4,10.05,158
2,2,233,0.15,34.8,3.5,40
1,5,610,0.4,17.6,1.8,49
1,3,684,0.3,127.5,12.7,315
2,9,1454,0.2,76.2,7.65,23
2,7,1231,0.25,92.25,9.2,145
1,4,844,0.4,97.2,9.7,163
1,3,648,0.3,116.6,11.7,354
1,4,872,0.4,103.1,10.3,215
2,10,2295,0.25,122.2,12.25,128
1,3,399,0.2,49,4.9,115
1,5,390,0.3,15.6,1.6,56
1,3,654,0.5,105.3,10.5,153
1,2,266,0.1,47.7,4.8,175
1,2,448,0.3,130.6,13.1,38
1,3,357,0.4,24.7,2.5,139
2,3,267,0.3,32.25,3.25,233
1,4,532,0.2,47.7,4.8,20
1,4,496,0.4,24.2,2.4,279
2,10,1710,0.4,54.45,5.45,104
1,3,633,0.2,124.7,12.5,200
1,3,357,0.5,21.2,2.1,124
2,4,895,0.25,128.2,12.8,81
1,1,211,0.3,120.5,12,197
1,1,159,0.5,71.1,7.1,55
1,4,268,0.3,16.8,1.7,113
1,1,211,0.3,124.7,12.5,11
1,1,62,0.1,62,6.2,166
1,3,372,0.3,25.4,2.5,360
5,19,3271,0.32,70.28,7.02,39
1,1,211,0.4,122.6,12.3,112
1,3,372,0.2,40.3,4,173
2,8,1300,0.35,52.2,5.25,110
1,2,140,0.3,35,3.5,230
1,5,335,0.2,13.4,1.3,211
3,8,1434,0.3,95.1666666666667,9.5,12
1,2,244,0.5,29.8,3,57
4,14,2110,0.275,73.95,7.425,52
1,4,784,0.1,108.2,10.8,24
1,5,980,0.2,96.4,9.6,66
1,3,672,0.2,130.6,13.1,319
1,5,310,0.1,12.4,1.2,279
1,2,318,0.1,75.8,7.6,340
1,1,133,0.2,50.3,5,316
1,1,70,0.4,70,7,88
2,4,358,0.3,21.05,2.15,11
2,3,477,0.4,68.65,6.85,105
2,3,429,0.2,68.35,6.85,141
2,6,836,0.25,78.4,7.85,79
1,1,228,0.2,143.4,14.3,75
1,1,78,0.2,15.6,1.6,55
2,9,1984,0.4,89.9,9,163
1,1,34,0.1,6.8,0.7,157
2,10,975,0.3,22.75,2.25,142
1,1,70,0.5,14,1.4,105
1,5,425,0.2,17,1.7,53
1,4,496,0.3,19.2,1.9,178
2,4,724,0.4,54.5,5.45,190
1,2,134,0.4,16.8,1.7,143
1,1,119,0.4,29.5,2.9,345
1,4,844,0.3,88.8,8.9,134
1,1,124,0.3,37.8,3.8,102
2,4,762,0.35,99.3,9.95,134
1,5,425,0.2,17,1.7,210
1,1,119,0.2,36.6,3.7,27
1,4,872,0.1,129.3,12.9,250
1,4,496,0.3,29.1,2.9,146
2,5,1002,0.2,105.35,10.5,43
1,2,266,0.3,45,4.5,63
1,5,610,0.2,29.8,3,28
